date,country,region,subregion,C1 School Closing,C1_flag,C1_note,C1_source_category,C1_source_full_text,C1_source_organization,C1_source_organization_2,C1_source_title,C1_source_url,C2 Workplace Closures,C2_flag,C2_note,C2_source_category,C2_source_full_text,C2_source_organization,C2_source_organization_2,C2_source_title,C2_source_url,C3 Cancel public events,C3_flag,C3_note,C3_source_category,C3_source_full_text,C3_source_organization,C3_source_organization_2,C3_source_title,C3_source_url,C4 Public Gathering Restrictions,C4_flag,C4_note,C4_source_category,C4_source_full_text,C4_source_organization,C4_source_organization_2,C4_source_title,C4_source_url,C5 Close public transport,C5_flag,C5_note,C5_source_category,C5_source_full_text,C5_source_organization,C5_source_organization_2,C5_source_title,C5_source_url,C7 Restrictions on internal movements,C7_flag,C7_note,C7_source_category,C7_source_full_text,C7_source_organization,C7_source_organization_2,C7_source_title,C7_source_url,C8 International Travel Controls,C8_flag,C8_note,C8_source_category,C8_source_full_text,C8_source_organization,C8_source_organization_2,C8_source_title,C8_source_url,E1 Income Support,E1_flag,E1_note,E1_source_category,E1_source_full_text,E1_source_organization,E1_source_organization_2,E1_source_title,E1_source_url,E2 Debt / Contract Relief for Households,E2_flag,E2_note,E2_source_category,E2_source_full_text,E2_source_organization,E2_source_organization_2,E2_source_title,E2_source_url,E3 Fiscal measures,E3_flag,E3_note,E3_source_category,E3_source_full_text,E3_source_organization,E3_source_organization_2,E3_source_title,E3_source_url,E4 Support for Other Countries,E4_flag,E4_note,E4_source_category,E4_source_full_text,E4_source_organization,E4_source_organization_2,E4_source_title,E4_source_url,H1 Public Info Campaigns,H1_flag,H1_note,H1_source_category,H1_source_full_text,H1_source_organization,H1_source_organization_2,H1_source_title,H1_source_url,H2 Testing policy,H2_flag,H2_note,H2_source_category,H2_source_full_text,H2_source_organization,H2_source_organization_2,H2_source_title,H2_source_url,H3 Contact tracing,H3_flag,H3_note,H3_source_category,H3_source_full_text,H3_source_organization,H3_source_organization_2,H3_source_title,H3_source_url,H4 Emergency investment in health care,H4_flag,H4_note,H4_source_category,H4_source_full_text,H4_source_organization,H4_source_organization_2,H4_source_title,H4_source_url,H5 Investment in vaccines,H5_flag,H5_note,H5_source_category,H5_source_full_text,H5_source_organization,H5_source_organization_2,H5_source_title,H5_source_url
2020-03-24,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-25,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-26,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27,Canada,Prince Edward Island,All,2.0,1.0,,Government Website,"Chief Public Health Officer, Dr. Heather Morrison, has announced extensions to closures for Island schools, daycares, non-essential government services and non-essential businesses due to COVID-19.

All schools across Prince Edward Island will remain closed for in-person classes and daycares will remain closed until, at minimum, May 11. This will be re-evaluated closer to the date.

Non-essential government services and non-essential businesses will remain closed indefinitely as the situation continues to be re-evaluated on a regular basis. Staff should continue working from home wherever possible, and only essential workers should be on site.

Dr. Morrison reminded Islanders that anyone travelling across the Confederation Bridge should be doing so only out of necessity.

Islanders experiencing symptoms (cough, fever, or shortness of breath) within 14 days after travelling outside the province should call 8-1-1 to be screened and, if necessary, directed for testing. Those requiring immediate medical attention should call 9-1-1.",Government of PEI,,"Prince Edward Island extends closures for schools, daycares, non-essential services",https://www.princeedwardisland.ca/en/news/prince-edward-island-extends-closures-schools-daycares-non-essential-services,3.0,1.0,,Government Website,"Chief Public Health Officer, Dr. Heather Morrison, has announced extensions to closures for Island schools, daycares, non-essential government services and non-essential businesses due to COVID-19.

All schools across Prince Edward Island will remain closed for in-person classes and daycares will remain closed until, at minimum, May 11. This will be re-evaluated closer to the date.

Non-essential government services and non-essential businesses will remain closed indefinitely as the situation continues to be re-evaluated on a regular basis. Staff should continue working from home wherever possible, and only essential workers should be on site.

Dr. Morrison reminded Islanders that anyone travelling across the Confederation Bridge should be doing so only out of necessity.

Islanders experiencing symptoms (cough, fever, or shortness of breath) within 14 days after travelling outside the province should call 8-1-1 to be screened and, if necessary, directed for testing. Those requiring immediate medical attention should call 9-1-1.

For answers to general questions about COVID-19 call 1-833-533-9333 or visit www.princeedwardisland.ca/covid19.",Government of PEI,,"Prince Edward Island extends closures for schools, daycares, non-essential services",https://www.princeedwardisland.ca/en/news/prince-edward-island-extends-closures-schools-daycares-non-essential-services,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,Government Website,"Health PEI has established two Cough and Fever clinics to assist in Prince Edward Island’s response to COVID-19. 

Beginning March 28 in the Charlottetown area and March 30 in the Summerside area, physicians will be able to refer patients with coughs or fever to clinics where they can be assessed.

Patients who are seeking medical care should contact their family physician or nurse practitioner office. If patients do not have a family physician or nurse practitioner or are unable to reach their practitioners office, they can contact the 811 health information line for assistance. If they meet the criteria for assessment, they will receive a call directly from the Cough and Fever clinic to book an appointment.  

Patients calling 811 who are determined not to meet the criteria for assessment at the Cough and Fever clinic will be directed to their family physician office or a walk-in clinic. Children who are two years old or younger with a cough or fever should be taken to the QEH or PCH emergency department.

The use of Cough and Fever clinics is by appointment only and intended to allow for timely assessment while diverting patients with coughs and fevers from Primary Care Clinics, Emergency Departments, and Walk in Clinics

The Cough and Fever clinic is separate from the COVID-19 testing clinics. People who have traveled outside Prince Edward Island and have even mild symptoms should call 811 to be screened for an appointment to be tested only.",Government of PEI,,"Cough and fever clinics to open in Charlottetown, Summerside",https://www.princeedwardisland.ca/en/news/cough-and-fever-clinics-open-charlottetown-summerside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-28,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,3.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,3.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,3.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,1.0,,,Government Website,"Chief Public Health Officer, Dr. Heather Morrison, has confirmed seven additional positive COVID-19 cases in Prince Edward Island, bringing the province’s total to 18. 

Three of the individuals are women, and four are men, ages ranging from individuals in their 20s to individuals in their 70s. All cases are related to international travel and the individuals all self-isolated immediately upon return. Contact tracing is now underway. 

Dr. Morrison is reminding Islanders that social distancing means physical distancing. Physical distancing means staying home as much as possible. If you need to go out for essential items, you should stay at least six feet away from others. Physical distancing does not mean visiting family and friends, having people over to your home, meeting up in groups outdoors, grocery shopping in groups, or playdates with children. If you do not live with someone, you should not be visiting with them. 

Dr. Morrison reiterated that she does expect the situation on PEI to get worse.  Similar to what is being seen across the country, PEI will likely experience community transmission. She reminded Islanders that this is why practicing physical distancing, along with self-isolation upon return from travel, is so crucial in our efforts in slowing the spread of the virus here in PEI. 

Screening measures have now been strengthened at the Confederation Bridge and the Charlottetown Airport. Additional information is being gathered from travelers, including where they are travelling from, where they are going, and if they have a support system to deliver supplies to them while they are in self-isolation. 

The Chief Public Health Office has received 56 complaints of those failing to self-isolate upon return from travel outside the province. 26 of these resulted in a visit from an officer, 12 resulted in verbal warnings to self-isolate and nine resulted in a written warning for violating the Public Health Order. 
Those issued written warnings have been advised any further failure to comply will result in charges. A number of the 56 complaints received have more than one complaint against an individual. 

Islanders experiencing symptoms (cough, fever, or shortness of breath) within 14 days after travelling outside the province should call 8-1-1 to be screened and, if necessary, directed for testing. Those requiring immediate medical attention should call 9-1-1.  ",Government of PEI,,Prince Edward Island confirms seven additional COVID-19 cases,https://www.princeedwardisland.ca/en/news/prince-edward-island-confirms-seven-additional-covid-19-cases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,Government Website,"Premier Dennis King today announced two key initiatives to engage Islanders and the business community in identifying opportunities to address economic and supply challenges stemming from COVID-19 and support Islanders who need help now.

The recently established Premier’s Economic Recovery Council, a strategic business working group made up of individuals from across business sectors, will leverage the experience, knowledge and ingenuity of the business community to advise the Premier on the issues being faced by the business community and opportunities as the province looks down the road to economic recovery. 

“We want to work closely with businesses – those who drive our economy and have been responsible for our recent economic strength as a province – so that we are doing everything we can to minimize the economic impacts of COVID-19 on our province and looking to the future when we can set a course for recovery and return to normal,” said Premier King.  

The initial Council held its first virtual meeting on Saturday and will continue to meet as required through the duration of the pandemic. The Council will consult broadly with other businesses and across all business networks as part of the “all-hands-on-deck” model. 

As part of government’s efforts to support this initiative, the Premier also launched PEI Sourced Solutions, an online portal to help Island residents and businesses meet the challenges of the pandemic, including the need for medical supplies, virtual care services, or to share ideas on how the province can help businesses and industries weather the impacts of COVID-19. 

“Islanders are innovative and resourceful, and we continue to see them stepping up to support each other during this unimaginable time. The new online portal will help connect provincial efforts and community supports so that we are ready and able to respond to the continued needs of our province going forward. It’s by working together that we will get through this,” added Premier King. 

PEI Sourced Solutions identifies the province’s potential supply challenges and important services required to support communities. Through the portal, Islanders – individuals and businesses – will be able to identify opportunities for government to procure required goods and services, as well as share creative solutions on how to direct resources and explore new ways of doing business to support COVID-19 specifc needs. The province will review all submissions and work with individuals and businesses to provide solutions. 

Islanders can access the online portal at www.princeedwardisland.ca/sourcedsolutions starting March 31 at 8 a.m.",Government of PEI,,Premier announces initiatives to support COVID-19 specific needs,https://www.princeedwardisland.ca/en/news/premier-announces-initiatives-support-covid-19-specific-needs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,3.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,3.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,3.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,3.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-04,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,3.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-05,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,3.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-06,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,3.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,Government Website,"Chief Public Health Officer, Dr. Heather Morrison, says although there are no additional positive cases of COVID-19 in Prince Edward Island, the worst is not over.   

Eight of PEI’s COVID-19 cases are now considered recovered. All 22 cases have been related to international travel. PEI tests continue to be sent to the National Microbiology Lab and the Island’s local testing capacity has and will to expand in the days ahead. 

Dr. Morrison reminded Islanders that the most effective way to protect yourself and others from COVID-19 is through staying home, practicing physical distancing, washing hands and coughing into a tissue or sleeve to reduce droplet spread. Wearing a homemade cloth mask has not been proven to protect the person who is wearing it, and should not be used in replacement of public health measures. However, wearing a mask in public where social and physical distancing could be difficult may be appropriate to ensure the safety of the people and workers around you, for example public transit.  

Health PEI’s Chief Nursing Officer, Marion Dowling, says plans for a virtual care platform to be used by physicians, nurse practitioners, and mental health and addictions will launch this week. This will allow health care providers to offer services, over a secure video platform, to improve access for patients while reducing the need for in-person visits. 

Cough and fever clinics and drive thru testing clinics continue to run seven days a week in both Charlottetown and Summerside. This weekend, 148 patients were seen in Charlottetown and 63 patients in Summerside. Appointments to the cough and fever clinics are by referral from family physicians, nurse practitioners or 811. Assessment clinics are also providing an option for telephone assessments, if necessary.  

For answers to general questions about COVID-19 call 1-833-533-9333 or visit our webpage at: www.princeedwardisland.ca/covid19. 
Backgrounder: 
The Chief Public Health Office continues to work closely with the federal government, provincial and territorial counterparts, government departments and Health PEI to continue to monitor the situation globally, nationally and locally. The public health risk of COVID-19 is continually reassessed and Islanders will be updated as new information becomes available.

Government’s special situation response group also continues to work collaboratively with the Chief Public Health Office, stakeholders and community partners in preparing for all impacts related to COVID-19 to the province, including health, social and economic. 

Everyone is encouraged to follow routine prevention measures:

Washing hands frequently with soap and water
Cough and sneeze into your elbow or a tissue
If ill with acute respiratory symptoms, stay home if possible
Limit touching your eyes, nose and mouth
Don’t share items like drinking glasses and water bottles
Frequently clean surfaces like taps, doorknobs and countertops
Media Contact:
Samantha Hughes
Health and Wellness
(902) 368-5610
shughes@gov.pe.ca(link sends e-mail)

",Government of PEI,,Chief Public Health Officer says the worst of COVID-19 is not over for PEI,https://www.princeedwardisland.ca/en/news/chief-public-health-officer-says-worst-covid-19-not-over-pei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-07,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,3.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,3.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,Government Website,"Today, the Province of Prince Edward Island highlighted expanded partnerships and efforts to support safe and healthy families during COVID-19.

A Special Cabinet Committee on Family Violence Prevention has been established to ensure parents, children, and individuals at risk of family violence have the proper resources available during this difficult and uncertain time. The committee consists of ministers and staff of the departments of Justice and Public Safety, Social Development and Housing and the Interministerial Women’s Secretariat. Minister of Justice and Public Safety Bloyce Thompson chairs the committee.

“There is no doubt that the measures that governments and community are taking to protect the health and safety of Islanders are necessary during the COVID-19 pandemic,” said Minister Thompson. “However, the threat of violence remains present in our communities and anyone facing those situations needs to know that we are still here to help. If anyone needs support, reach out.  Now, more than ever, is a time to come together and to look out for our Island family.”

Minister Thompson stated that COVID-19 specific resources for individuals and families have been developed to address topics such as co-parenting,  how to support and answer questions from children and youth, and taking care of your mental health. 

To help provide parents with techniques and strategies for handling parenting challenges, Minister of Social Development and Housing Ernie Hudson announced that the province has purchased 150 additional licenses for the Positive Parenting Program so more Islanders can access the program free of charge online.

The Positive Parenting Program, commonly known as Triple P, is one of the most effective, evidenced-based parenting programs in the world. The program is available in English and French and each online session ranges from 30-60 minutes. 

This week, Triple P launched a COVID-19 specific session for parents. Island parents interested in the program should visit www.triplep-parenting.ca/can-en/find-help/triple-p-parenting-in-prince-edward-island(link is external).
Minister Hudson urged parents who need additional support to reach out to Child and Family Services. The primary goal of Child and Family Services is keeping children secure by offering support to parent and caregivers so that they can provide children with a safe, caring, healthy home. 

“Staying apart doesn’t mean going it alone,” said Minister Hudson. “As Islanders, we are here to support one another; to lift up our neighbours and friends and ensure that no person feels unsafe, unvalued or unwanted. It is so very important that those who are in difficult situations know that they are not alone, that there is support available and that there are people who care about them and their well-being.”

Minister responsible for the Status of Women Natalie Jameson reminded Islanders experiencing domestic abuse or violence who need to flee their homes that support is available and thanked individuals who continue to provide essential services to keep families safe during this difficult time. 

“While people need to stay at home as much as possible, we know that not every home is safe,” said Minister Jameson. “Sometimes women need to leave to protect themselves and their children. It is important to know that during these times that help is available. There are still services for people who are experiencing violence. You are not alone and you will not be alone.” 

For information, resources and community support available for family violence prevention, visit www.princeedwardisland.ca/familyviolenceprevention.  
If you are in immediate danger, contact 9-1-1.

If you suspect a child is being abused or neglected by a parent or guardian, by law you need to report it. Call Child Protection Services at 1-877-341-3101 or after hours 1-800-341-6868.

To access emergency shelters, including for survivors of family violence, contact the emergency shelter support line at 1-833-220-4722.

For more information on the provincial government’s response to COVID-19, including resources, program applications and important public health information, visit: www.princeedwardisland.ca/COVID19. 
Media Contact: 
Amanda Hamel
Executive Director, Communications and Public Affairs
Office of the Premier
(902) 368-4400
ahamel@gov.pe.ca(link sends e-mail)

",Government of PEI,,Province highlights supports and awareness for family violence prevention,https://www.princeedwardisland.ca/en/news/province-highlights-supports-and-awareness-family-violence-prevention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,2.0,1.0,,Government Website,"To support public health efforts to contain and mitigate the spread of COVID-19, the opening of the recreational fishing season on Prince Edward Island is being delayed until at least June 1, 2020.

“We understand how important the fishing season is to Islanders. This is not a decision we have taken lightly. As Dr. Morrison has said, we are in an important time. How well we do at social distancing in the next few weeks will have an impact on the health and the lives of Islanders in the months to come. That means staying apart and avoiding contact at places like gas stations, boat launches and popular fishing and recreation spots.”

- Environment, Water and Climate Change Minister Natalie Jameson

The delay applies to both inland and tidal water fisheries. It includes trout, Atlantic salmon, smelt, striped bass, mackerel, flounder, perch, scallop, softshell clam, bar clam, razor clam and mussels. It also closes all recreational shellfish until June 1, 2020.

“When making this decision, we considered the need to protect our front-line staff like Conservation Officers and first responders. They are already working incredibly hard during this time to keep us safe. We need to stay apart to support them,” said Jamie Fox, Minister of Fisheries and Communities. “I talk regularly with my Atlantic and federal colleagues about how we can best protect public health while preserving our fisheries. I know the fishing community will do its part as we go through these difficult times.”

Fisheries and Oceans Canada has made the necessary regulatory changes to support the delay. This decision is supported by the Departments of Fisheries and Communities, Environment, Water and Climate Change, Justice and Public Safety and the province’s Chief Public Health Office.

To view the variation orders, visit: 

http://www.inter.dfo-mpo.gc.ca/Gulf/Orders-Registry/Report?order_id=6833(link is external)
http://www.inter.dfo-mpo.gc.ca/Gulf/Orders-Registry/Report?order_id=6834(link is external)
http://www.inter.dfo-mpo.gc.ca/Gulf/Orders-Registry/Report?order_id=6832(link is external)
For more information on recreational fishing on Prince Edward Island, visit www.princeedwardisland.ca/angling.
Media contact:
Ron Ryder
Department of Fisheries and Communities
(902) 620-3084
rrryder@gov.pe.ca(link sends e-mail)

Leanne Ritchie
Department of Environment, Water and Climate Change
(902) 314-0134
lpritchie@gov.pe.ca(link sends e-mail) 


Backgrounder: 
COVID-19 has not changed enforcement activity by Conservation Officers. Fishing out of season is illegal.

ACTIVITIES NOT ALLOWED:

Angling, for all species; including all trout species and striped bass;
Angling for all species in both tidal and non-tidal waters; and,
Angling in all waterbodies; including those accessed through private property, your own or someone else’s.
All Water Bodies: This delay is in place for all water bodies, regardless of whether or not a fishing licence is required; including tidal waters (saltwater).

Penalties: Anyone caught angling during this delay of season can be charged with fishing during a closed time, whether or not a fishing licence is required.

In Prince Edward Island, angling season opens each year in mid-April for Brook trout, Rainbow trout and Atlantic salmon. Under the Wildlife Conservation Act, the Minister is empowered to issue angling licenses and collect fees for freshwater fisheries. The Government of Canada determines season dates, bag limits, and all activities in tidal waters (such as fishing from wharves or beaches).",Government of PEI,,Recreational fishing season delayed until at least June 1,https://www.princeedwardisland.ca/en/news/recreational-fishing-season-delayed-until-at-least-june-1,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,Government Website,"Chief Public Health Officer, Dr. Heather Morrison, says Islanders should continue following public health guidance over the Easter weekend.

Dr. Morrison recognized that many Islanders may be shopping in preparation for the long weekend. She cautioned Islanders to avoid crowding in line ups or inside stores, it is extremely important to practice physical distancing. She also reminded Islanders that there should be no social gatherings with those that we don’t live with.

Today in Prince Edward Island, there are no new positive cases and 86 negative tests have been returned. The province’s total number of COVID-19 cases remains at 25, with 17 of those cases considered recovered. All cases are travel-related.

Health PEI’s Chief of Nursing, Marion Dowling, reminded Islanders that patients with ongoing health concerns should call their physician or nurse practitioner to access care. It is important to receive follow up care for existing conditions.

Dowling also reminded Islanders that Mental Health and Addictions are providing care to patients requiring acute mental health care at the new psychiatric urgent care clinic, temporarily located at the Hillsborough Hospital. Individuals requiring emergency medical assistance should still visit the emergency department.

Cough and fever clinics and drive thru testing clinics continue to run in both Charlottetown and Summerside. Yesterday, there were 90 patients seen in Charlottetown and 23 in Summerside. Appointments to the cough and fever clinics are by referral from family physicians, nurse practitioners or 811.

For answers to general questions about COVID-19 call 1-833-533-9333 or visit our webpage at: www.princeedwardisland.ca/covid19.

 

Backgrounder:
The Chief Public Health Office continues to work closely with the federal government, provincial and territorial counterparts, government departments and Health PEI to continue to monitor the situation globally, nationally and locally. The public health risk of COVID-19 is continually reassessed and Islanders will be updated as new information becomes available.

Government’s special situation response group also continues to work collaboratively with the Chief Public Health Office, stakeholders and community partners in preparing for all impacts related to COVID-19 to the province, including health, social and economic.

Everyone is encouraged to follow routine prevention measures:
•    Washing hands frequently with soap and water
•    Cough and sneeze into your elbow or a tissue
•    If ill with acute respiratory symptoms, stay home if possible
•    Limit touching your eyes, nose and mouth
•    Don’t share items like drinking glasses and water bottles
•    Frequently clean surfaces like taps, doorknobs and countertops

Media Contact:
Samantha Hughes
Health and Wellness
(902) 368-5610
shughes@gov.pe.ca(link sends e-mail)

 ",Government of PEI,,Chief Public Health Officer urges Islanders to practice physical distancing over long weekend,https://www.princeedwardisland.ca/en/news/chief-public-health-officer-urges-islanders-practice-physical-distancing-over-long-weekend,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-11,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-12,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
